index,zone,wind onshore,wind offshore,solar,utc_timestamp
t2651,DE,0.39178968086601995,0.7753747323340471,0.7176666425417964,2017-04-21 10:00:00
t2652,DE,0.4444256994235906,0.8149892933618844,0.6962799449952957,2017-04-21 11:00:00
t2653,DE,0.4943061999156474,0.8411134903640257,0.6562929724252732,2017-04-21 12:00:00
t2654,DE,0.5404751862786448,0.8762312633832976,0.5475139321126149,2017-04-21 13:00:00
t2655,DE,0.5711232953746661,0.7638115631691649,0.4094593616559311,2017-04-21 14:00:00
t2656,DE,0.5892309855194714,0.7008565310492505,0.2596801042194398,2017-04-21 15:00:00
t2657,DE,0.6080134964150148,0.6436830835117773,0.12191503220670188,2017-04-21 16:00:00
t2658,DE,0.6107690144805286,0.6331905781584583,0.02894984439458638,2017-04-21 17:00:00
t2659,DE,0.6177421622381555,0.6563169164882227,0.0005789968878917276,2017-04-21 18:00:00
t2660,DE,0.6275551806551385,0.6781584582441114,0.0,2017-04-21 19:00:00
t2661,DE,0.6228033178686911,0.6862955032119914,0.0,2017-04-21 20:00:00
t2662,DE,0.6094193729790525,0.6978586723768737,0.0,2017-04-21 21:00:00
t2663,DE,0.5850133558273584,0.7179871520342612,0.0,2017-04-21 22:00:00
t2664,DE,0.5531280753549839,0.8173447537473233,0.0,2017-04-21 23:00:00
t2665,DE,0.5283284127653592,0.8308351177730193,0.0,2017-04-22 00:00:00
t2666,DE,0.5044285111767187,0.867237687366167,0.0,2017-04-22 01:00:00
t2667,DE,0.49126950653732604,0.8486081370449678,0.0,2017-04-22 02:00:00
t2668,DE,0.4656263180092788,0.8342612419700214,7.237461098646595e-05,2017-04-22 03:00:00
t2669,DE,0.4370589062280332,0.8723768736616703,0.008648766012882681,2017-04-22 04:00:00
t2670,DE,0.414143118234219,0.8839400428265525,0.06658464210754868,2017-04-22 05:00:00
t2671,DE,0.4666947841979474,0.8995717344753748,0.1675834117391619,2017-04-22 06:00:00
t2672,DE,0.5393223674961338,0.8972162740899358,0.2655786350148368,2017-04-22 07:00:00
t2673,DE,0.5757626880359904,0.897644539614561,0.332561337482811,2017-04-22 08:00:00
t2674,DE,0.5995220019682271,0.8970021413276231,0.3824998190634725,2017-04-22 09:00:00
t2675,DE,0.626233656684943,0.8314775160599571,0.4159007020337266,2017-04-22 10:00:00
t2676,DE,0.6440039364543793,0.8252676659528908,0.43182311645074906,2017-04-22 11:00:00
t2677,DE,0.6481934486152116,0.8340471092077087,0.4077223709922559,2017-04-22 12:00:00
t2678,DE,0.669365949669619,0.7929336188436831,0.35329666353043354,2017-04-22 13:00:00
t2679,DE,0.6702375931393224,0.7629550321199143,0.2915249330534848,2017-04-22 14:00:00
t2680,DE,0.6488682693659497,0.7601713062098501,0.20080335818194978,2017-04-22 15:00:00
t2681,DE,0.5961760157458175,0.7710920770877945,0.11203589780704928,2017-04-22 16:00:00
t2682,DE,0.550597497539716,0.8325481798715203,0.033509444886733734,2017-04-22 17:00:00
t2683,DE,0.5021509911429777,0.815203426124197,0.001447492219729319,2017-04-22 18:00:00
t2684,DE,0.4622803317868691,0.8107066381156317,0.0,2017-04-22 19:00:00
t2685,DE,0.4295234078447912,0.8338329764453961,0.0,2017-04-22 20:00:00
t2686,DE,0.42716153521720795,0.8516059957173447,0.0,2017-04-22 21:00:00
t2687,DE,0.41045972163644034,0.8102783725910064,0.0,2017-04-22 22:00:00
t2688,DE,0.4023056375650218,0.8406852248394004,0.0,2017-04-22 23:00:00
t2689,DE,0.40483621538028963,0.8162740899357601,0.0,2017-04-23 00:00:00
t2690,DE,0.3898214536763672,0.8477516059957173,0.0,2017-04-23 01:00:00
