timestep,node,curtailment
25,n7682,0.0
26,n7682,0.0
27,n7682,0.0
28,n7682,0.0
29,n7682,0.0
30,n7682,0.0
31,n7682,0.0
32,n7682,0.0
33,n7682,0.0
34,n7682,0.0
35,n7682,0.0
36,n7682,0.0
37,n7682,0.0
38,n7682,0.0
39,n7682,0.0
40,n7682,0.0
41,n7682,0.0
42,n7682,0.0
43,n7682,0.0
44,n7682,0.0
45,n7682,0.0
46,n7682,0.0
47,n7682,0.0
48,n7682,0.0
49,n7682,0.0
1,n7688,0.0
2,n7688,0.0
3,n7688,0.0
4,n7688,0.0
5,n7688,0.0
6,n7688,0.0
7,n7688,0.0
8,n7688,0.0
9,n7688,0.0
10,n7688,0.0
11,n7688,0.0
12,n7688,0.0
13,n7688,0.0
14,n7688,0.0
15,n7688,0.0
16,n7688,0.0
17,n7688,0.0
18,n7688,0.0
19,n7688,0.0
20,n7688,0.0
21,n7688,0.0
22,n7688,0.0
23,n7688,0.0
24,n7688,0.0
25,n7688,0.0
26,n7688,0.0
27,n7688,0.0
28,n7688,0.0
29,n7688,0.0
30,n7688,0.0
31,n7688,0.0
32,n7688,0.0
33,n7688,0.0
34,n7688,0.0
35,n7688,0.0
36,n7688,0.0
37,n7688,0.0
38,n7688,0.0
39,n7688,0.0
40,n7688,0.0
41,n7688,0.0
42,n7688,0.0
43,n7688,0.0
44,n7688,0.0
45,n7688,0.0
46,n7688,0.0
47,n7688,0.0
48,n7688,0.0
49,n7688,0.0
1,n7704,0.0
2,n7704,0.0
3,n7704,0.0
4,n7704,0.0
5,n7704,0.0
6,n7704,0.0
7,n7704,0.0
8,n7704,0.0
9,n7704,0.0
10,n7704,0.0
11,n7704,0.0
12,n7704,0.0
13,n7704,0.0
14,n7704,0.0
15,n7704,0.0
16,n7704,0.0
17,n7704,0.0
18,n7704,0.0
19,n7704,0.0
20,n7704,0.0
21,n7704,0.0
22,n7704,0.0
23,n7704,0.0
24,n7704,0.0
25,n7704,0.0
26,n7704,0.0
27,n7704,0.0
28,n7704,0.0
29,n7704,0.0
30,n7704,0.0
31,n7704,0.0
32,n7704,0.0
33,n7704,0.0
34,n7704,0.0
35,n7704,0.0
36,n7704,0.0
37,n7704,0.0
38,n7704,0.0
39,n7704,0.0
40,n7704,0.0
41,n7704,0.0
42,n7704,0.0
43,n7704,0.0
44,n7704,0.0
45,n7704,0.0
46,n7704,0.0
47,n7704,0.0
48,n7704,0.0
49,n7704,0.0
1,n7711,0.0
2,n7711,0.0
3,n7711,0.0
4,n7711,0.0
5,n7711,0.0
6,n7711,0.0
7,n7711,0.0
8,n7711,0.0
9,n7711,0.0
10,n7711,0.0
11,n7711,0.0
12,n7711,0.0
13,n7711,0.0
14,n7711,0.0
15,n7711,0.0
16,n7711,0.0
17,n7711,0.0
18,n7711,0.0
19,n7711,0.0
20,n7711,0.0
21,n7711,0.0
22,n7711,0.0
23,n7711,0.0
24,n7711,0.0
25,n7711,0.0
26,n7711,0.0
27,n7711,0.0
28,n7711,0.0
29,n7711,0.0
30,n7711,0.0
31,n7711,0.0
32,n7711,0.0
33,n7711,0.0
34,n7711,0.0
35,n7711,0.0
36,n7711,0.0
37,n7711,0.0
38,n7711,0.0
39,n7711,0.0
40,n7711,0.0
41,n7711,0.0
42,n7711,0.0
43,n7711,0.0
44,n7711,0.0
45,n7711,0.0
46,n7711,0.0
47,n7711,0.0
48,n7711,0.0
49,n7711,0.0
1,n7712,0.0
2,n7712,0.0
3,n7712,0.0
4,n7712,0.0
5,n7712,0.0
6,n7712,0.0
7,n7712,0.0
8,n7712,0.0
9,n7712,0.0
10,n7712,0.0
11,n7712,0.0
12,n7712,0.0
13,n7712,0.0
14,n7712,0.0
15,n7712,0.0
16,n7712,0.0
17,n7712,0.0
18,n7712,0.0
19,n7712,0.0
20,n7712,0.0
21,n7712,0.0
22,n7712,0.0
23,n7712,0.0
24,n7712,0.0
25,n7712,0.0
26,n7712,0.0
27,n7712,0.0
28,n7712,0.0
29,n7712,0.0
30,n7712,0.0
31,n7712,0.0
32,n7712,0.0
33,n7712,0.0
34,n7712,0.0
35,n7712,0.0
36,n7712,0.0
37,n7712,0.0
38,n7712,0.0
39,n7712,0.0
40,n7712,0.0
41,n7712,0.0
42,n7712,0.0
43,n7712,0.0
44,n7712,0.0
45,n7712,0.0
46,n7712,0.0
47,n7712,0.0
48,n7712,0.0
49,n7712,0.0
1,n7720,0.0
2,n7720,0.0
3,n7720,0.0
4,n7720,0.0
5,n7720,0.0
6,n7720,0.0
7,n7720,0.0
8,n7720,0.0
9,n7720,0.0
10,n7720,0.0
11,n7720,0.0
12,n7720,0.0
13,n7720,0.0
14,n7720,0.0
15,n7720,0.0
16,n7720,0.0
17,n7720,0.0
18,n7720,0.0
19,n7720,0.0
20,n7720,0.0
21,n7720,0.0
22,n7720,0.0
23,n7720,0.0
24,n7720,0.0
25,n7720,0.0
26,n7720,0.0
27,n7720,0.0
28,n7720,0.0
29,n7720,0.0
30,n7720,0.0
31,n7720,0.0
32,n7720,0.0
33,n7720,0.0
34,n7720,0.0
35,n7720,0.0
36,n7720,0.0
37,n7720,0.0
38,n7720,0.0
39,n7720,0.0
40,n7720,0.0
41,n7720,0.0
42,n7720,0.0
43,n7720,0.0
44,n7720,0.0
45,n7720,0.0
46,n7720,0.0
47,n7720,0.0
48,n7720,0.0
49,n7720,0.0
1,n7721,0.0
2,n7721,0.0
3,n7721,0.0
4,n7721,0.0
5,n7721,0.0
6,n7721,0.0
7,n7721,0.0
8,n7721,0.0
9,n7721,0.0
10,n7721,0.0
11,n7721,0.0
12,n7721,0.0
13,n7721,0.0
14,n7721,0.0
15,n7721,0.0
16,n7721,0.0
17,n7721,0.0
18,n7721,0.0
19,n7721,0.0
20,n7721,0.0
21,n7721,0.0
22,n7721,0.0
23,n7721,0.0
24,n7721,0.0
25,n7721,0.0
26,n7721,0.0
27,n7721,0.0
28,n7721,0.0
29,n7721,0.0
30,n7721,0.0
31,n7721,0.0
32,n7721,0.0
33,n7721,0.0
34,n7721,0.0
35,n7721,0.0
36,n7721,0.0
37,n7721,0.0
38,n7721,0.0
39,n7721,0.0
40,n7721,0.0
41,n7721,0.0
42,n7721,0.0
43,n7721,0.0
44,n7721,0.0
45,n7721,0.0
46,n7721,0.0
47,n7721,0.0
48,n7721,0.0
49,n7721,0.0
1,n7723,0.0
2,n7723,0.0
3,n7723,0.0
4,n7723,0.0
5,n7723,0.0
6,n7723,0.0
7,n7723,0.0
8,n7723,0.0
9,n7723,0.0
10,n7723,0.0
11,n7723,0.0
12,n7723,0.0
13,n7723,0.0
14,n7723,0.0
15,n7723,0.0
16,n7723,0.0
17,n7723,0.0
18,n7723,0.0
19,n7723,0.0
20,n7723,0.0
21,n7723,0.0
22,n7723,0.0
23,n7723,0.0
24,n7723,0.0
25,n7723,0.0
26,n7723,0.0
27,n7723,0.0
28,n7723,0.0
29,n7723,0.0
30,n7723,0.0
31,n7723,0.0
32,n7723,0.0
33,n7723,0.0
34,n7723,0.0
35,n7723,0.0
36,n7723,0.0
37,n7723,0.0
38,n7723,0.0
39,n7723,0.0
40,n7723,0.0
41,n7723,0.0
42,n7723,0.0
43,n7723,0.0
44,n7723,0.0
45,n7723,0.0
46,n7723,0.0
47,n7723,0.0
48,n7723,0.0
49,n7723,0.0
1,n7724,0.0
2,n7724,0.0
3,n7724,0.0
4,n7724,0.0
5,n7724,0.0
6,n7724,0.0
7,n7724,0.0
8,n7724,0.0
9,n7724,0.0
10,n7724,0.0
11,n7724,0.0
12,n7724,0.0
13,n7724,0.0
14,n7724,0.0
15,n7724,0.0
16,n7724,0.0
17,n7724,0.0
18,n7724,0.0
19,n7724,0.0
20,n7724,0.0
21,n7724,0.0
22,n7724,0.0
23,n7724,0.0
24,n7724,0.0
25,n7724,0.0
26,n7724,0.0
27,n7724,0.0
28,n7724,0.0
29,n7724,0.0
30,n7724,0.0
31,n7724,0.0
32,n7724,0.0
33,n7724,0.0
34,n7724,0.0
35,n7724,0.0
36,n7724,0.0
37,n7724,0.0
38,n7724,0.0
39,n7724,0.0
40,n7724,0.0
41,n7724,0.0
42,n7724,0.0
43,n7724,0.0
44,n7724,0.0
45,n7724,0.0
46,n7724,0.0
47,n7724,0.0
48,n7724,0.0
49,n7724,0.0
1,n7726,0.0
2,n7726,0.0
3,n7726,0.0
4,n7726,0.0
5,n7726,0.0
6,n7726,0.0
7,n7726,0.0
8,n7726,0.0
9,n7726,0.0
10,n7726,0.0
11,n7726,0.0
12,n7726,0.0
13,n7726,0.0
14,n7726,0.0
15,n7726,0.0
16,n7726,0.0
17,n7726,0.0
18,n7726,0.0
19,n7726,0.0
20,n7726,0.0
21,n7726,0.0
22,n7726,0.0
23,n7726,0.0
24,n7726,0.0
25,n7726,0.0
26,n7726,0.0
27,n7726,0.0
28,n7726,0.0
29,n7726,0.0
30,n7726,0.0
31,n7726,0.0
32,n7726,0.0
33,n7726,0.0
34,n7726,0.0
35,n7726,0.0
36,n7726,0.0
37,n7726,0.0
38,n7726,0.0
39,n7726,0.0
40,n7726,0.0
41,n7726,0.0
42,n7726,0.0
43,n7726,0.0
44,n7726,0.0
45,n7726,0.0
46,n7726,0.0
47,n7726,0.0
48,n7726,0.0
49,n7726,0.0
1,n7745,0.0
2,n7745,0.0
3,n7745,0.0
4,n7745,0.0
5,n7745,0.0
6,n7745,0.0
7,n7745,0.0
8,n7745,0.0
9,n7745,0.0
10,n7745,0.0
11,n7745,0.0
12,n7745,0.0
13,n7745,0.0
14,n7745,0.0
15,n7745,0.0
16,n7745,0.0
17,n7745,0.0
18,n7745,0.0
19,n7745,0.0
20,n7745,0.0
21,n7745,0.0
22,n7745,0.0
23,n7745,0.0
24,n7745,0.0
25,n7745,0.0
26,n7745,0.0
27,n7745,0.0
28,n7745,0.0
29,n7745,0.0
30,n7745,0.0
31,n7745,0.0
32,n7745,0.0
33,n7745,0.0
34,n7745,0.0
35,n7745,0.0
36,n7745,0.0
37,n7745,0.0
38,n7745,0.0
39,n7745,0.0
40,n7745,0.0
41,n7745,0.0
42,n7745,0.0
43,n7745,0.0
44,n7745,0.0
45,n7745,0.0
46,n7745,0.0
47,n7745,0.0
48,n7745,0.0
49,n7745,0.0
1,n7756,0.0
2,n7756,0.0
3,n7756,0.0
4,n7756,0.0
5,n7756,0.0
6,n7756,0.0
7,n7756,0.0
8,n7756,0.0
9,n7756,0.0
10,n7756,0.0
11,n7756,0.0
12,n7756,0.0
13,n7756,0.0
14,n7756,0.0
15,n7756,0.0
16,n7756,0.0
17,n7756,0.0
18,n7756,0.0
19,n7756,0.0
20,n7756,0.0
21,n7756,0.0
22,n7756,0.0
23,n7756,0.0
24,n7756,0.0
25,n7756,0.0
26,n7756,0.0
27,n7756,0.0
28,n7756,0.0
29,n7756,0.0
30,n7756,0.0
31,n7756,0.0
32,n7756,0.0
33,n7756,0.0
34,n7756,0.0
35,n7756,0.0
36,n7756,0.0
37,n7756,0.0
38,n7756,0.0
39,n7756,0.0
40,n7756,0.0
41,n7756,0.0
42,n7756,0.0
43,n7756,0.0
44,n7756,0.0
45,n7756,0.0
46,n7756,0.0
47,n7756,0.0
48,n7756,0.0
49,n7756,0.0
1,n7760,0.0
2,n7760,0.0
3,n7760,0.0
4,n7760,0.0
5,n7760,0.0
6,n7760,0.0
7,n7760,0.0
8,n7760,0.0
9,n7760,0.0
10,n7760,0.0
11,n7760,0.0
12,n7760,0.0
13,n7760,0.0
14,n7760,0.0
15,n7760,0.0
16,n7760,0.0
17,n7760,0.0
18,n7760,0.0
19,n7760,0.0
20,n7760,0.0
21,n7760,0.0
22,n7760,0.0
23,n7760,0.0
24,n7760,0.0
25,n7760,0.0
26,n7760,0.0
27,n7760,0.0
28,n7760,0.0
29,n7760,0.0
30,n7760,0.0
31,n7760,0.0
32,n7760,0.0
33,n7760,0.0
34,n7760,0.0
35,n7760,0.0
36,n7760,0.0
37,n7760,0.0
38,n7760,0.0
39,n7760,0.0
40,n7760,0.0
41,n7760,0.0
42,n7760,0.0
43,n7760,0.0
44,n7760,0.0
45,n7760,0.0
46,n7760,0.0
47,n7760,0.0
48,n7760,0.0
49,n7760,0.0
1,n7769,0.0
2,n7769,0.0
3,n7769,0.0
4,n7769,0.0
5,n7769,0.0
6,n7769,0.0
7,n7769,0.0
8,n7769,0.0
9,n7769,0.0
10,n7769,0.0
11,n7769,0.0
12,n7769,0.0
13,n7769,0.0
14,n7769,0.0
15,n7769,0.0
16,n7769,0.0
17,n7769,0.0
18,n7769,0.0
19,n7769,0.0
20,n7769,0.0
21,n7769,0.0
22,n7769,0.0
23,n7769,0.0
24,n7769,0.0
25,n7769,0.0
26,n7769,0.0
27,n7769,0.0
28,n7769,0.0
29,n7769,0.0
30,n7769,0.0
31,n7769,0.0
32,n7769,0.0
33,n7769,0.0
34,n7769,0.0
35,n7769,0.0
36,n7769,0.0
37,n7769,0.0
38,n7769,0.0
39,n7769,0.0
40,n7769,0.0
41,n7769,0.0
42,n7769,0.0
43,n7769,0.0
44,n7769,0.0
45,n7769,0.0
46,n7769,0.0
47,n7769,0.0
48,n7769,0.0
49,n7769,0.0
1,n7783,0.0
2,n7783,0.0
3,n7783,0.0
4,n7783,0.0
5,n7783,0.0
6,n7783,0.0
7,n7783,0.0
8,n7783,0.0
9,n7783,0.0
10,n7783,0.0
11,n7783,0.0
12,n7783,0.0
13,n7783,0.0
14,n7783,0.0
15,n7783,0.0
16,n7783,0.0
17,n7783,0.0
18,n7783,0.0
19,n7783,0.0
20,n7783,0.0
21,n7783,0.0
22,n7783,0.0
23,n7783,0.0
24,n7783,0.0
25,n7783,0.0
26,n7783,0.0
27,n7783,0.0
28,n7783,0.0
29,n7783,0.0
30,n7783,0.0
31,n7783,0.0
32,n7783,0.0
33,n7783,0.0
34,n7783,0.0
35,n7783,0.0
36,n7783,0.0
37,n7783,0.0
38,n7783,0.0
39,n7783,0.0
40,n7783,0.0
41,n7783,0.0
42,n7783,0.0
43,n7783,0.0
44,n7783,0.0
45,n7783,0.0
46,n7783,0.0
47,n7783,0.0
48,n7783,0.0
49,n7783,0.0
1,n7786,0.0
2,n7786,0.0
3,n7786,0.0
4,n7786,0.0
5,n7786,0.0
6,n7786,0.0
7,n7786,0.0
8,n7786,0.0
9,n7786,0.0
10,n7786,0.0
11,n7786,0.0
12,n7786,0.0
13,n7786,0.0
14,n7786,0.0
15,n7786,0.0
16,n7786,0.0
17,n7786,0.0
18,n7786,0.0
19,n7786,0.0
20,n7786,0.0
21,n7786,0.0
22,n7786,0.0
23,n7786,0.0
24,n7786,0.0
25,n7786,0.0
26,n7786,0.0
27,n7786,0.0
28,n7786,0.0
29,n7786,0.0
30,n7786,0.0
31,n7786,0.0
32,n7786,0.0
33,n7786,0.0
34,n7786,0.0
35,n7786,0.0
36,n7786,0.0
37,n7786,0.0
38,n7786,0.0
39,n7786,0.0
40,n7786,0.0
41,n7786,0.0
42,n7786,0.0
43,n7786,0.0
44,n7786,0.0
45,n7786,0.0
46,n7786,0.0
47,n7786,0.0
48,n7786,0.0
49,n7786,0.0
1,n7788,0.0
2,n7788,0.0
3,n7788,0.0
4,n7788,0.0
5,n7788,0.0
6,n7788,0.0
7,n7788,0.0
8,n7788,0.0
9,n7788,0.0
10,n7788,0.0
11,n7788,0.0
12,n7788,0.0
13,n7788,0.0
14,n7788,0.0
15,n7788,0.0
16,n7788,0.0
17,n7788,0.0
18,n7788,0.0
19,n7788,0.0
20,n7788,0.0
21,n7788,0.0
22,n7788,0.0
23,n7788,0.0
24,n7788,0.0
25,n7788,0.0
26,n7788,0.0
27,n7788,0.0
28,n7788,0.0
29,n7788,0.0
30,n7788,0.0
31,n7788,0.0
32,n7788,0.0
33,n7788,0.0
34,n7788,0.0
35,n7788,0.0
36,n7788,0.0
37,n7788,0.0
38,n7788,0.0
39,n7788,0.0
40,n7788,0.0
41,n7788,0.0
42,n7788,0.0
43,n7788,0.0
44,n7788,0.0
45,n7788,0.0
46,n7788,0.0
47,n7788,0.0
48,n7788,0.0
49,n7788,0.0
1,n7790,0.0
2,n7790,0.0
3,n7790,0.0
4,n7790,0.0
5,n7790,0.0
6,n7790,0.0
7,n7790,0.0
8,n7790,0.0
9,n7790,0.0
10,n7790,0.0
11,n7790,0.0
12,n7790,0.0
13,n7790,0.0
14,n7790,0.0
15,n7790,0.0
16,n7790,0.0
17,n7790,0.0
18,n7790,0.0
19,n7790,0.0
20,n7790,0.0
21,n7790,0.0
22,n7790,0.0
23,n7790,0.0
24,n7790,0.0
25,n7790,0.0
26,n7790,0.0
27,n7790,0.0
28,n7790,0.0
29,n7790,0.0
30,n7790,0.0
31,n7790,0.0
32,n7790,0.0
33,n7790,0.0
34,n7790,0.0
35,n7790,0.0
36,n7790,0.0
37,n7790,0.0
38,n7790,0.0
39,n7790,0.0
40,n7790,0.0
41,n7790,0.0
42,n7790,0.0
43,n7790,0.0
44,n7790,0.0
45,n7790,0.0
46,n7790,0.0
47,n7790,0.0
48,n7790,0.0
49,n7790,0.0
1,n7791,0.0
2,n7791,0.0
3,n7791,0.0
4,n7791,0.0
5,n7791,0.0
6,n7791,0.0
7,n7791,0.0
8,n7791,0.0
9,n7791,0.0
10,n7791,0.0
11,n7791,0.0
12,n7791,0.0
13,n7791,0.0
14,n7791,0.0
15,n7791,0.0
16,n7791,0.0
17,n7791,0.0
18,n7791,0.0
19,n7791,0.0
20,n7791,0.0
21,n7791,0.0
22,n7791,0.0
23,n7791,0.0
24,n7791,0.0
25,n7791,0.0
26,n7791,0.0
27,n7791,0.0
28,n7791,0.0
29,n7791,0.0
30,n7791,0.0
31,n7791,0.0
32,n7791,0.0
33,n7791,0.0
34,n7791,0.0
35,n7791,0.0
36,n7791,0.0
37,n7791,0.0
38,n7791,0.0
39,n7791,0.0
40,n7791,0.0
41,n7791,0.0
42,n7791,0.0
43,n7791,0.0
44,n7791,0.0
45,n7791,0.0
46,n7791,0.0
47,n7791,0.0
48,n7791,0.0
49,n7791,0.0
1,n7795,0.0
2,n7795,0.0
3,n7795,0.0
4,n7795,0.0
5,n7795,0.0
6,n7795,0.0
7,n7795,0.0
8,n7795,0.0
9,n7795,0.0
10,n7795,0.0
11,n7795,0.0
12,n7795,0.0
13,n7795,0.0
14,n7795,0.0
15,n7795,0.0
16,n7795,0.0
17,n7795,0.0
18,n7795,0.0
19,n7795,0.0
20,n7795,0.0
21,n7795,0.0
22,n7795,0.0
23,n7795,0.0
24,n7795,0.0
25,n7795,0.0
26,n7795,0.0
27,n7795,0.0
28,n7795,0.0
29,n7795,0.0
30,n7795,0.0
31,n7795,0.0
32,n7795,0.0
33,n7795,0.0
34,n7795,0.0
35,n7795,0.0
36,n7795,0.0
37,n7795,0.0
38,n7795,0.0
39,n7795,0.0
40,n7795,0.0
41,n7795,0.0
42,n7795,0.0
43,n7795,0.0
44,n7795,0.0
45,n7795,0.0
46,n7795,0.0
47,n7795,0.0
48,n7795,0.0
49,n7795,0.0
1,n7798,0.0
2,n7798,0.0
3,n7798,0.0
4,n7798,0.0
5,n7798,0.0
6,n7798,0.0
7,n7798,0.0
8,n7798,0.0
9,n7798,0.0
10,n7798,0.0
11,n7798,0.0
12,n7798,0.0
13,n7798,0.0
14,n7798,0.0
15,n7798,0.0
16,n7798,0.0
17,n7798,0.0
18,n7798,0.0
19,n7798,0.0
20,n7798,0.0
21,n7798,0.0
22,n7798,0.0
23,n7798,0.0
24,n7798,0.0
25,n7798,0.0
26,n7798,0.0
27,n7798,0.0
28,n7798,0.0
29,n7798,0.0
30,n7798,0.0
31,n7798,0.0
32,n7798,0.0
33,n7798,0.0
34,n7798,0.0
35,n7798,0.0
36,n7798,0.0
37,n7798,0.0
38,n7798,0.0
39,n7798,0.0
40,n7798,0.0
41,n7798,0.0
42,n7798,0.0
43,n7798,0.0
44,n7798,0.0
45,n7798,0.0
46,n7798,0.0
47,n7798,0.0
48,n7798,0.0
49,n7798,0.0
1,n7800,0.0
2,n7800,0.0
3,n7800,0.0
4,n7800,0.0
5,n7800,0.0
6,n7800,0.0
7,n7800,0.0
8,n7800,0.0
9,n7800,0.0
10,n7800,0.0
11,n7800,0.0
12,n7800,0.0
13,n7800,0.0
14,n7800,0.0
15,n7800,0.0
16,n7800,0.0
17,n7800,0.0
18,n7800,0.0
19,n7800,0.0
20,n7800,0.0
21,n7800,0.0
22,n7800,0.0
23,n7800,0.0
24,n7800,0.0
25,n7800,0.0
26,n7800,0.0
27,n7800,0.0
28,n7800,0.0
29,n7800,0.0
30,n7800,0.0
31,n7800,0.0
32,n7800,0.0
33,n7800,0.0
34,n7800,0.0
35,n7800,0.0
36,n7800,0.0
37,n7800,0.0
38,n7800,0.0
39,n7800,0.0
40,n7800,0.0
41,n7800,0.0
42,n7800,0.0
43,n7800,0.0
44,n7800,0.0
45,n7800,0.0
46,n7800,0.0
47,n7800,0.0
48,n7800,0.0
49,n7800,0.0
1,n7805,0.0
2,n7805,0.0
3,n7805,0.0
4,n7805,0.0
5,n7805,0.0
6,n7805,0.0
7,n7805,0.0
8,n7805,0.0
9,n7805,0.0
10,n7805,0.0
11,n7805,0.0
12,n7805,0.0
13,n7805,0.0
14,n7805,0.0
15,n7805,0.0
16,n7805,0.0
17,n7805,0.0
18,n7805,0.0
19,n7805,0.0
20,n7805,0.0
21,n7805,0.0
22,n7805,0.0
23,n7805,0.0
24,n7805,0.0
25,n7805,0.0
26,n7805,0.0
27,n7805,0.0
28,n7805,0.0
29,n7805,0.0
30,n7805,0.0
31,n7805,0.0
32,n7805,0.0
33,n7805,0.0
34,n7805,0.0
35,n7805,0.0
36,n7805,0.0
37,n7805,0.0
38,n7805,0.0
39,n7805,0.0
40,n7805,0.0
41,n7805,0.0
42,n7805,0.0
43,n7805,0.0
44,n7805,0.0
45,n7805,0.0
46,n7805,0.0
47,n7805,0.0
48,n7805,0.0
49,n7805,0.0
1,n7823,0.0
2,n7823,0.0
3,n7823,0.0
4,n7823,0.0
5,n7823,0.0
6,n7823,0.0
7,n7823,0.0
8,n7823,0.0
9,n7823,0.0
10,n7823,0.0
11,n7823,0.0
12,n7823,0.0
13,n7823,0.0
14,n7823,0.0
15,n7823,0.0
16,n7823,0.0
17,n7823,0.0
18,n7823,0.0
19,n7823,0.0
20,n7823,0.0
21,n7823,0.0
22,n7823,0.0
23,n7823,0.0
24,n7823,0.0
25,n7823,0.0
26,n7823,0.0
27,n7823,0.0
28,n7823,0.0
29,n7823,0.0
30,n7823,0.0
31,n7823,0.0
32,n7823,0.0
33,n7823,0.0
34,n7823,0.0
35,n7823,0.0
36,n7823,0.0
37,n7823,0.0
38,n7823,0.0
39,n7823,0.0
40,n7823,0.0
41,n7823,0.0
42,n7823,0.0
43,n7823,0.0
44,n7823,0.0
45,n7823,0.0
46,n7823,0.0
47,n7823,0.0
48,n7823,0.0
49,n7823,0.0
1,n7850,0.0
2,n7850,0.0
3,n7850,0.0
4,n7850,0.0
5,n7850,0.0
6,n7850,0.0
7,n7850,0.0
8,n7850,0.0
9,n7850,0.0
10,n7850,0.0
11,n7850,0.0
12,n7850,0.0
13,n7850,0.0
14,n7850,0.0
15,n7850,0.0
16,n7850,0.0
17,n7850,0.0
18,n7850,0.0
19,n7850,0.0
20,n7850,0.0
21,n7850,0.0
22,n7850,0.0
23,n7850,0.0
24,n7850,0.0
25,n7850,0.0
26,n7850,0.0
27,n7850,0.0
28,n7850,0.0
29,n7850,0.0
30,n7850,0.0
31,n7850,0.0
32,n7850,0.0
33,n7850,0.0
34,n7850,0.0
35,n7850,0.0
36,n7850,0.0
37,n7850,0.0
38,n7850,0.0
39,n7850,0.0
40,n7850,0.0
41,n7850,0.0
42,n7850,0.0
43,n7850,0.0
44,n7850,0.0
45,n7850,0.0
46,n7850,0.0
47,n7850,0.0
48,n7850,0.0
49,n7850,0.0
1,n7852,0.0
2,n7852,0.0
3,n7852,0.0
4,n7852,0.0
5,n7852,0.0
6,n7852,0.0
7,n7852,0.0
8,n7852,0.0
9,n7852,0.0
10,n7852,0.0
11,n7852,0.0
12,n7852,0.0
13,n7852,0.0
14,n7852,0.0
15,n7852,0.0
16,n7852,0.0
17,n7852,0.0
18,n7852,0.0
19,n7852,0.0
20,n7852,0.0
21,n7852,0.0
22,n7852,0.0
23,n7852,0.0
24,n7852,0.0
25,n7852,0.0
26,n7852,0.0
27,n7852,0.0
28,n7852,0.0
29,n7852,0.0
30,n7852,0.0
31,n7852,0.0
32,n7852,0.0
33,n7852,0.0
34,n7852,0.0
35,n7852,0.0
36,n7852,0.0
37,n7852,0.0
38,n7852,0.0
39,n7852,0.0
40,n7852,0.0
41,n7852,0.0
42,n7852,0.0
43,n7852,0.0
44,n7852,0.0
45,n7852,0.0
46,n7852,0.0
47,n7852,0.0
48,n7852,0.0
49,n7852,0.0
1,n7857,0.0
2,n7857,0.0
3,n7857,0.0
4,n7857,0.0
5,n7857,0.0
6,n7857,0.0
7,n7857,0.0
8,n7857,0.0
9,n7857,0.0
10,n7857,0.0
11,n7857,0.0
12,n7857,0.0
13,n7857,0.0
14,n7857,0.0
15,n7857,0.0
16,n7857,0.0
17,n7857,0.0
18,n7857,0.0
19,n7857,0.0
20,n7857,0.0
21,n7857,0.0
22,n7857,0.0
23,n7857,0.0
24,n7857,0.0
25,n7857,0.0
26,n7857,0.0
27,n7857,0.0
28,n7857,0.0
29,n7857,0.0
30,n7857,0.0
31,n7857,0.0
32,n7857,0.0
33,n7857,0.0
34,n7857,0.0
35,n7857,0.0
36,n7857,0.0
37,n7857,0.0
38,n7857,0.0
39,n7857,0.0
40,n7857,0.0
41,n7857,0.0
42,n7857,0.0
43,n7857,0.0
44,n7857,0.0
45,n7857,0.0
46,n7857,0.0
47,n7857,0.0
48,n7857,0.0
49,n7857,0.0
1,n7863,0.0
2,n7863,0.0
3,n7863,0.0
4,n7863,0.0
5,n7863,0.0
6,n7863,0.0
7,n7863,0.0
8,n7863,0.0
9,n7863,0.0
10,n7863,0.0
11,n7863,0.0
12,n7863,0.0
13,n7863,0.0
14,n7863,0.0
15,n7863,0.0
16,n7863,0.0
17,n7863,0.0
18,n7863,0.0
19,n7863,0.0
20,n7863,0.0
21,n7863,0.0
22,n7863,0.0
23,n7863,0.0
24,n7863,0.0
25,n7863,0.0
26,n7863,0.0
27,n7863,0.0
28,n7863,0.0
29,n7863,0.0
30,n7863,0.0
31,n7863,0.0
32,n7863,0.0
33,n7863,0.0
34,n7863,0.0
35,n7863,0.0
36,n7863,0.0
37,n7863,0.0
38,n7863,0.0
39,n7863,0.0
40,n7863,0.0
41,n7863,0.0
42,n7863,0.0
43,n7863,0.0
44,n7863,0.0
45,n7863,0.0
46,n7863,0.0
47,n7863,0.0
48,n7863,0.0
49,n7863,0.0
1,n7870,0.0
2,n7870,0.0
3,n7870,0.0
4,n7870,0.0
5,n7870,0.0
6,n7870,0.0
7,n7870,0.0
8,n7870,0.0
9,n7870,0.0
10,n7870,0.0
11,n7870,0.0
12,n7870,0.0
13,n7870,0.0
14,n7870,0.0
15,n7870,0.0
16,n7870,0.0
17,n7870,0.0
18,n7870,0.0
19,n7870,0.0
20,n7870,0.0
21,n7870,0.0
22,n7870,0.0
23,n7870,0.0
24,n7870,0.0
25,n7870,0.0
26,n7870,0.0
27,n7870,0.0
28,n7870,0.0
29,n7870,0.0
30,n7870,0.0
31,n7870,0.0
32,n7870,0.0
33,n7870,0.0
34,n7870,0.0
35,n7870,0.0
36,n7870,0.0
37,n7870,0.0
38,n7870,0.0
39,n7870,0.0
40,n7870,0.0
41,n7870,0.0
42,n7870,0.0
43,n7870,0.0
44,n7870,0.0
45,n7870,0.0
46,n7870,0.0
47,n7870,0.0
48,n7870,0.0
49,n7870,0.0
1,n7871,0.0
